timestamp,attacker_name,tactic,technique,attack_vector,severity,affected_system,ip_address,user_account,region,status,severity_num,attack_vector_num,region_num,hour,day,month,anomaly
2024-02-27 03:13:15,Christine Anderson,Clearly,Application Layer Protocol,Discover,Low,into,10.227.76.96,sean75,North America,Successful,1,2,4,1,20,5,False
2024-05-05 17:18:25,Ross Shields,Stand,Data Staged,Person,Low,commercial,44.228.227.41,patrick07,Asia,Failed,1,3,4,16,18,1,True
2024-01-10 08:21:32,Angela Nelson,Improve,Sudo Caching,Process,Low,whose,116.53.44.60,robertsjanet,South America,Failed,3,1,4,13,11,5,True
2024-07-23 01:52:39,Brandy Kelly,Can,Spearphishing Link,Guy,Medium,father,178.189.48.219,richard49,Europe,Failed,2,1,2,23,20,9,True
2024-02-09 11:07:36,Kathy Harris,Very,Spearphishing Link,Pretty,Low,road,25.72.186.249,christophertate,North America,Failed,1,4,1,14,13,6,True
2024-05-10 01:30:18,David Mclaughlin,Team,Application Layer Protocol,I,Medium,child,91.39.251.92,ywhite,South America,Successful,2,2,3,1,13,7,False
2024-10-13 05:10:20,Travis White DVM,Physical,Remote File Copy,The,High,itself,147.169.151.127,james87,Asia,Successful,1,1,4,7,12,10,True
2024-09-26 16:31:21,Jacob Arnold,Opportunity,Spearphishing Attachment,Finally,Low,start,40.176.213.101,fuentesjon,South America,Successful,2,4,1,22,15,10,True
2024-04-07 04:03:33,Benjamin Oliver,Should,Command and Control Over Web Protocol,Week,Low,maintain,208.161.96.86,meredithsmith,Europe,Failed,2,4,2,19,10,4,False
2024-05-21 21:34:21,Justin Taylor,Rather,Remote File Copy,Last,Medium,can,59.184.9.208,stacygarcia,North America,Successful,2,1,1,12,13,2,False
2024-06-15 12:45:33,Andrea Schmidt,Term,Command and Control Over Web Protocol,Television,Low,program,87.218.185.190,whiterebecca,Asia,Failed,1,1,3,10,27,12,False
2024-04-14 22:45:56,Jessica Beard,Course,Data Staged,Field,Medium,choice,43.134.135.55,kiddkevin,Asia,Failed,2,3,4,10,29,9,False
2024-01-20 05:22:35,Joe Cordova,Own,Application Layer Protocol,Middle,Medium,present,215.217.104.123,taylortrevor,South America,Failed,3,4,1,15,19,11,False
2024-11-02 06:23:23,Jacqueline Williams,Maintain,Command and Control Over Web Protocol,Ask,High,table,3.197.195.161,bartonadam,North America,Successful,1,4,2,17,24,8,False
2024-09-07 09:37:55,Richard Alvarado,Imagine,Remote File Copy,Want,Medium,painting,200.245.50.142,jessica68,Europe,Successful,3,1,4,20,12,2,True
2024-02-02 20:49:18,Edward Owens,Forget,Remote File Copy,Professor,High,bank,216.57.189.76,edwincosta,Europe,Successful,1,1,1,19,23,4,False
2024-02-27 03:20:46,Kristin Fuentes,Option,Remote File Copy,Either,High,page,134.52.57.83,melissafreeman,South America,Successful,2,4,2,3,12,4,True
2024-05-17 10:45:15,Jennifer Smith,Environment,Spearphishing Link,Activity,High,leg,80.19.150.184,kelly72,Asia,Failed,2,3,1,17,5,10,False
2024-01-01 17:52:34,Christopher Rich,Peace,Sudo Caching,Little,Low,western,14.107.56.168,chavezdavid,Asia,Successful,2,2,4,21,24,2,True
2024-03-15 23:29:41,Levi Hull,Information,Sudo Caching,Test,Low,line,113.131.232.201,valenzuelascott,South America,Failed,2,2,1,8,20,7,False
2024-05-25 01:26:44,Laura Murphy,History,Application Layer Protocol,Behavior,Low,thought,6.153.176.203,kristakim,South America,Successful,1,1,1,1,13,11,False
2024-07-04 21:16:01,Kyle Dunn,Voice,Spearphishing Link,Economic,Medium,lay,135.29.209.193,kjohnson,Asia,Failed,2,4,2,13,21,1,True
2024-10-31 00:40:27,Melanie Hernandez,Throw,Command and Control Over Web Protocol,Agent,High,win,209.177.81.196,joe47,Europe,Failed,1,4,2,9,19,4,False
2024-02-15 03:46:55,Brittney Ali,Street,Scheduled Task,Leg,High,moment,164.146.16.165,dickersonamy,North America,Failed,3,1,4,1,22,12,False
2024-08-11 23:19:16,Hayley Young,Site,Remote File Copy,Force,Medium,seat,101.208.104.133,mcclurejeremy,Asia,Successful,3,1,2,19,5,8,True
2024-01-07 10:37:00,Donna Rosario,Value,Scheduled Task,Role,Medium,everyone,212.40.225.97,olsongina,North America,Successful,2,2,2,13,1,7,False
2024-05-15 08:17:57,Rhonda Valencia,Mention,Spearphishing Link,Expect,High,tend,88.167.59.19,connielopez,Europe,Failed,2,1,1,18,6,12,False
2024-03-31 10:43:31,Kenneth Jordan,Office,Brute Force,Health,Medium,author,161.80.166.173,eatontyler,South America,Successful,2,4,2,17,28,11,True
2024-07-30 02:20:19,Jason Jones,Movie,Scheduled Task,Tend,Medium,tend,217.156.34.21,staffordwilliam,Asia,Failed,1,4,4,22,15,4,False
2024-02-20 06:55:09,Ray Myers,Tend,Brute Force,List,Medium,room,146.189.14.75,psullivan,Europe,Successful,2,1,2,7,17,9,False
2024-04-18 09:07:41,Laurie Smith,Successful,Remote File Copy,Environment,Low,picture,128.209.25.163,elizabeth83,South America,Failed,1,2,3,11,30,10,False
2024-01-25 21:57:17,Jennifer Walker,Enough,Scheduled Task,Through,Low,anything,168.22.185.79,kathryn12,North America,Successful,2,1,1,23,23,8,False
2024-09-22 19:10:25,Savannah White,Have,Brute Force,Southern,Medium,career,194.143.16.210,tonywoodward,South America,Failed,1,4,2,2,7,11,True
2024-05-19 11:47:05,Madison Christensen,Only,Brute Force,Factor,High,class,62.169.113.99,kanechristine,South America,Failed,3,1,4,4,11,5,False
2024-06-04 06:02:07,Keith Smith,Begin,Remote File Copy,Price,Low,with,70.0.109.249,megan12,South America,Successful,2,2,4,16,6,12,False
2024-03-23 12:35:12,Vincent Pearson,Big,Sudo Caching,Clearly,High,PM,96.127.224.21,brownkelsey,South America,Successful,3,3,1,6,26,10,False
2024-01-18 21:33:16,Danny Haynes,We,Scheduled Task,Cover,High,over,93.172.141.100,patrick97,Europe,Failed,1,4,1,1,9,6,False
2024-09-12 20:11:06,Kristina Bowman,Good,Remote File Copy,Military,Low,page,187.79.185.15,jmckay,North America,Failed,1,3,1,19,22,8,True
2024-03-30 00:15:08,Martin Day,Part,Sudo Caching,Civil,Low,role,172.253.198.83,danielpitts,Asia,Successful,2,1,4,6,30,12,False
2024-05-02 05:58:16,Eric Johnson,Last,Scheduled Task,Spring,Low,medical,170.141.234.223,sarahmeadows,Europe,Successful,1,2,3,21,8,5,False
2024-01-23 20:15:24,Daniel Mccullough,Person,Data Staged,Meeting,Low,myself,91.176.69.173,josehill,Asia,Failed,3,2,2,22,7,1,True
2024-02-16 16:23:53,Scott Lopez MD,Wonder,Sudo Caching,Them,Low,certainly,171.238.140.173,robert32,North America,Successful,1,1,4,4,14,2,False
2024-08-18 12:54:38,Robert Kirk,Act,Sudo Caching,Only,High,sea,190.60.62.92,landrade,South America,Successful,2,3,1,0,1,5,False
2024-02-23 14:52:51,Kyle Lamb,Wear,Brute Force,Pm,High,office,1.222.218.107,darrenswanson,South America,Failed,3,2,4,2,10,3,True
2024-10-28 07:24:55,Leslie Reynolds,Against,Scheduled Task,Contain,High,full,223.145.31.175,rodriguezderrick,South America,Failed,3,2,2,4,23,10,True
2024-01-25 10:26:36,Lisa Haynes,Power,Application Layer Protocol,Standard,Low,final,78.4.155.50,danielwilson,South America,Successful,2,1,2,4,2,2,False
2024-10-30 03:54:48,Brian Mendoza,Let,Spearphishing Link,Owner,Medium,wait,29.14.26.4,hbryant,Europe,Successful,1,2,4,12,13,4,False
2024-01-15 15:24:50,Lisa Liu,Item,Spearphishing Link,Six,Medium,subject,176.243.112.147,robertanderson,Europe,Failed,1,4,3,5,15,2,False
2024-11-07 07:11:31,Holly Fowler,Require,Data Staged,Should,High,pick,41.54.119.182,katherine75,North America,Failed,3,2,3,1,19,6,False
2024-09-14 15:48:56,Patrick Wheeler,Change,Data Staged,Remember,High,I,72.167.113.31,anthonyjohnson,North America,Successful,2,3,4,16,26,10,True
2024-09-08 22:06:53,Jorge Rush,Great,Sudo Caching,Close,Medium,resource,86.183.241.131,alisonscott,South America,Successful,3,4,1,10,11,12,True
2024-08-15 17:52:23,Dennis Rojas,Night,Command and Control Over Web Protocol,Service,Medium,threat,144.49.189.143,mrice,Asia,Failed,2,4,4,12,14,8,False
2024-03-19 10:18:44,Darren Hall,Maybe,Scheduled Task,Actually,Low,where,109.113.11.218,david56,Europe,Failed,2,4,1,9,27,12,True
2024-06-06 07:52:22,Tony English,Run,Scheduled Task,Stuff,Low,strategy,90.151.206.251,harperluke,Europe,Successful,3,2,1,17,30,5,True
2024-07-05 08:15:54,Jenna Wolfe,Imagine,Spearphishing Attachment,Next,Medium,world,113.246.55.158,joshuastewart,Asia,Successful,2,4,2,3,25,1,True
2024-09-12 02:44:10,Renee Perez,Hot,Spearphishing Link,Analysis,High,shoulder,200.16.92.241,tsanders,South America,Successful,3,4,3,23,27,12,True
2024-04-17 04:20:57,Pamela Moore,Community,Remote File Copy,Worker,Low,easy,208.75.216.222,pdavis,Asia,Successful,1,4,3,4,7,10,False
2024-03-01 19:38:21,Patrick Rivas Jr.,Throughout,Spearphishing Link,Describe,Medium,particular,219.146.203.136,cruznicholas,North America,Successful,2,3,3,15,4,7,True
2024-04-28 16:19:39,Holly Hood,Tax,Spearphishing Link,Name,Low,professional,45.20.148.40,beverly97,Asia,Successful,2,4,2,16,22,6,True
2024-04-26 00:27:54,Ashley Stevens,Alone,Command and Control Over Web Protocol,Key,High,offer,149.195.197.243,idavis,Europe,Failed,1,4,2,3,3,9,False
2024-11-08 21:38:11,Dominique Hayes,Subject,Command and Control Over Web Protocol,If,High,miss,76.198.166.122,villanuevafrank,Europe,Failed,1,1,1,4,29,3,True
2024-06-10 05:05:22,Tiffany Barrett,Box,Spearphishing Attachment,Moment,Medium,put,171.240.185.196,rachel72,South America,Failed,2,2,3,5,5,7,True
2024-10-18 17:44:39,Anthony Stone,Rate,Spearphishing Attachment,Soon,High,north,34.88.19.168,stephen76,Europe,Failed,3,3,4,5,12,1,False
2024-05-10 20:41:42,Katherine Russell MD,Maintain,Brute Force,Section,High,probably,202.250.184.91,christopher87,North America,Failed,1,2,1,11,9,12,False
2024-01-25 18:11:43,Laurie Preston,Ask,Application Layer Protocol,Officer,Medium,model,55.137.213.162,bonnie59,North America,Failed,2,2,4,15,23,7,True
2024-06-30 15:52:02,Hayley Davis,Bank,Sudo Caching,Group,Medium,score,203.209.186.187,scottamanda,Europe,Successful,3,1,4,0,15,10,True
2024-09-20 21:36:21,Micheal Chang,Ground,Data Staged,Blood,Low,detail,88.106.133.41,phamjerry,Europe,Failed,3,1,1,18,6,3,True
2024-02-28 20:08:19,Travis Moore,View,Sudo Caching,School,High,memory,94.34.228.151,samantha37,North America,Successful,1,3,1,9,7,12,False
2024-08-06 17:01:59,Jesse Sullivan,Appear,Application Layer Protocol,Reflect,Medium,south,114.222.240.241,lisa52,North America,Successful,2,2,3,0,6,4,False
2024-11-09 20:35:54,Patricia Rush,Want,Spearphishing Link,National,High,voice,197.23.2.23,christinamiller,Asia,Failed,2,3,4,15,31,9,True
2024-09-05 17:46:15,Luis Murphy,Property,Sudo Caching,View,Medium,fear,99.44.200.146,thompsonwilliam,Europe,Successful,3,3,3,2,19,6,True
2024-02-04 14:26:41,Sean Perry,Individual,Sudo Caching,Treat,High,production,117.139.32.139,lcollier,South America,Failed,1,1,1,23,11,2,True
2024-02-27 21:56:19,Roger Thomas,Apply,Remote File Copy,Role,Medium,game,73.3.125.170,derek28,South America,Successful,1,1,3,5,19,6,True
2024-11-08 18:34:02,Daniel Cowan,Citizen,Remote File Copy,Different,High,certain,93.36.154.99,laura38,South America,Successful,1,1,1,6,31,12,False
2024-10-02 06:25:19,Victoria Taylor,From,Sudo Caching,Truth,Low,while,209.48.58.193,zamoraamanda,South America,Successful,1,3,4,23,4,12,True
2024-05-28 12:33:12,Deborah Spence,Hour,Command and Control Over Web Protocol,Spend,Low,experience,22.90.206.212,david17,South America,Failed,1,2,3,5,27,7,False
2024-01-22 23:23:11,Benjamin Mcgee,Art,Scheduled Task,Put,Medium,garden,138.252.248.122,garciamichael,North America,Failed,3,2,4,19,15,9,False
2024-09-07 11:29:17,Donald Patrick,Race,Remote File Copy,Effect,Medium,culture,17.69.232.234,donnabutler,Asia,Successful,1,4,3,11,25,9,False
2024-04-29 02:34:45,Barbara Delgado,Body,Scheduled Task,Time,High,memory,212.253.165.158,stephensbrenda,Europe,Failed,1,2,2,13,4,5,True
2024-08-10 23:59:53,Samantha Allen,Remember,Brute Force,Again,High,around,107.164.73.193,zsaunders,North America,Successful,2,2,2,20,2,12,False
2024-09-06 14:42:29,Nathan Smith,Newspaper,Spearphishing Link,Medical,Medium,development,84.88.13.235,jonesjeremiah,Europe,Failed,1,2,4,21,6,9,True
2024-02-04 00:54:17,Mr. Steven Stephens MD,Certain,Data Staged,Maintain,Medium,very,151.165.75.83,sarah37,South America,Successful,3,4,3,7,26,12,False
2024-08-16 01:22:27,Adam Goodman,Center,Brute Force,Statement,High,group,221.98.151.227,susanjohnson,Asia,Successful,1,4,4,22,16,8,False
2024-03-02 21:19:47,Bethany Simpson,Live,Scheduled Task,Small,High,itself,129.32.104.7,kimberlycole,South America,Successful,1,1,3,15,26,8,False
2024-05-20 21:50:37,Johnny Young,Certainly,Application Layer Protocol,Public,Low,themselves,154.173.207.124,misty45,Asia,Successful,3,1,1,20,3,6,False
2024-05-12 07:26:22,Daniel Hunt,Industry,Remote File Copy,Local,Medium,serious,222.56.204.233,gary53,Europe,Successful,3,4,3,14,11,6,False
2024-08-13 13:20:15,Christopher Miller,Six,Spearphishing Attachment,Process,Medium,already,169.91.178.121,elliottjane,South America,Successful,2,4,3,5,6,7,False
2024-01-21 20:32:41,Karen Moore,South,Spearphishing Attachment,One,Medium,property,73.34.46.191,thomastaylor,Europe,Failed,1,1,2,8,4,2,False
2024-07-23 00:19:38,Kimberly Ortiz,Deal,Spearphishing Link,Stay,Low,whatever,25.217.13.248,rgonzalez,Europe,Failed,2,3,4,21,7,2,True
2024-08-26 10:55:50,Lori Thomas,Believe,Scheduled Task,Treat,High,down,56.147.195.191,tconner,South America,Failed,3,4,2,11,28,2,False
2024-03-10 15:27:56,Keith Porter,Wrong,Sudo Caching,Data,Medium,matter,185.139.218.102,robert20,Asia,Failed,1,1,4,9,4,4,False
2024-03-17 08:08:17,Linda Callahan,During,Application Layer Protocol,Last,Low,but,21.46.87.150,moralesvanessa,Asia,Successful,3,4,4,23,17,10,False
2024-09-20 19:53:46,Adam Payne,Cost,Application Layer Protocol,Beyond,Medium,his,78.208.181.94,stevensjason,Europe,Failed,3,1,2,14,23,4,False
2024-02-15 08:55:36,Daniel Franco,See,Application Layer Protocol,Defense,Low,explain,38.25.231.239,ricardowright,North America,Failed,1,4,3,14,13,1,True
2024-06-26 18:34:31,Jennifer Gilbert,Moment,Brute Force,Anything,High,represent,159.42.38.65,jenkinsashley,North America,Successful,1,3,1,15,26,3,False
2024-08-17 14:22:24,Alexis Miles,Officer,Brute Force,Space,Low,note,200.46.105.78,owilliams,Europe,Failed,1,1,1,11,28,7,True
2024-10-16 23:40:49,Allen Smith,Scene,Brute Force,Book,Low,article,204.78.14.246,bolsen,North America,Failed,1,3,3,9,28,10,False
2024-09-28 19:31:18,Brian Dixon,Occur,Remote File Copy,Office,Medium,education,221.215.153.216,manuelbrown,Asia,Successful,2,2,1,19,15,2,False
2024-07-12 20:38:18,John Ramos,Dinner,Brute Force,Individual,Medium,away,149.104.188.19,patricia37,Europe,Failed,1,3,3,17,13,6,True
2024-02-23 03:30:17,Linda Smith,Born,Scheduled Task,Star,High,decision,70.164.67.61,vthomas,South America,Successful,1,4,1,5,12,5,True
2024-02-15 03:29:35,Angela Williams,Understand,Application Layer Protocol,Want,High,true,124.171.101.187,rachel11,North America,Successful,2,3,4,18,19,4,True
2024-09-20 18:48:53,Julie Christian,Someone,Scheduled Task,Yeah,High,voice,211.30.166.45,lindaking,North America,Successful,2,3,1,11,2,10,True
2024-02-04 11:47:14,Kelsey Vaughn,Though,Scheduled Task,Appear,Low,new,6.125.25.220,matthew53,Asia,Failed,2,4,4,10,29,8,True
2024-05-23 02:07:20,Abigail Thompson,Old,Sudo Caching,Against,High,police,29.212.60.85,deborahperez,North America,Successful,3,3,2,7,12,9,True
2024-05-23 11:14:02,Christopher Nguyen,Structure,Spearphishing Link,Star,Medium,investment,41.255.33.30,aaron36,Europe,Failed,3,2,4,20,22,11,True
2024-08-13 00:55:45,Frederick Roach,Pass,Command and Control Over Web Protocol,Series,Low,mention,162.56.204.221,wilsonalicia,North America,Failed,3,3,4,7,17,11,False
2024-06-07 01:33:07,Brandon Mccarty,Resource,Spearphishing Attachment,Computer,Medium,sound,159.189.39.189,johnsonlaura,North America,Successful,2,2,4,8,23,3,False
2024-01-27 12:28:15,Rodney Jones,Worker,Scheduled Task,Put,High,enjoy,207.6.140.1,jasonmartin,Europe,Successful,1,1,4,14,13,1,True
2024-03-21 11:19:30,Richard Blake,Drop,Spearphishing Attachment,Hotel,Low,cover,188.49.180.47,chadtucker,Europe,Failed,1,4,4,17,15,9,True
2024-04-11 17:56:03,Paul Williams,Deal,Brute Force,Whose,Low,tend,79.87.236.70,hernandezedward,South America,Failed,3,4,4,10,3,2,True
2024-02-06 23:40:48,Willie Black,Win,Remote File Copy,Yourself,Medium,buy,29.252.161.182,jonesrobert,Europe,Failed,1,4,4,18,7,10,True
2024-02-23 06:52:05,Amber Miranda,If,Remote File Copy,No,Low,role,148.184.184.197,andrea22,Europe,Failed,3,2,1,11,15,8,True
2024-07-11 21:27:05,Cynthia Gonzalez,Space,Application Layer Protocol,Admit,Low,wife,166.240.223.73,rramirez,North America,Failed,3,4,4,11,27,11,False
2024-08-14 13:28:19,Ann Crawford,Hospital,Application Layer Protocol,Assume,Low,stop,23.178.185.161,amy51,Asia,Failed,2,2,4,3,12,8,True
2024-09-21 14:59:41,Ashley Garcia,Play,Spearphishing Link,Movie,Low,game,213.23.225.111,mary65,Asia,Successful,3,4,1,12,19,8,True
2024-07-29 22:51:09,Travis Walker,Although,Scheduled Task,Interesting,High,least,118.146.42.153,kennethshaw,Asia,Failed,2,1,1,16,1,9,True
2024-06-01 08:21:10,James Thompson,Themselves,Spearphishing Attachment,Issue,Medium,speak,111.24.6.64,kelly32,Asia,Successful,1,2,2,3,9,2,True
2024-02-11 19:00:33,Jane Oliver,Help,Sudo Caching,Population,High,foreign,18.33.100.218,beverlymartin,Asia,Successful,3,3,2,9,5,7,True
2024-06-29 22:14:00,Kim Morton,Western,Spearphishing Attachment,Own,Low,perhaps,40.228.147.71,debralyons,North America,Failed,3,1,2,17,28,5,True
2024-09-12 20:25:56,Kevin Gonzales,Involve,Command and Control Over Web Protocol,Anything,Medium,hot,55.107.241.157,byoung,South America,Failed,1,1,4,22,4,3,True
2024-02-29 21:13:12,Maureen Young,Recent,Brute Force,Kid,Low,chair,179.75.58.69,rodriguezdenise,Europe,Failed,2,3,4,12,20,12,True
2024-04-22 08:45:47,Michelle Miller,Ability,Brute Force,These,Low,identify,213.164.90.228,don25,North America,Successful,1,2,2,5,12,4,True
2024-01-13 04:16:47,Mrs. Cassandra Chung,Later,Command and Control Over Web Protocol,Force,High,morning,63.147.181.55,amendoza,South America,Failed,3,4,3,20,3,7,True
2024-06-17 06:08:25,Mrs. Terry Montgomery MD,Through,Remote File Copy,Data,Medium,town,4.38.145.77,victor88,Europe,Successful,1,4,1,10,29,3,True
2024-03-08 11:56:41,Robert Dominguez,Step,Command and Control Over Web Protocol,Nearly,High,care,136.113.243.53,whuang,Asia,Successful,3,2,1,1,18,1,False
2024-09-17 01:32:51,Curtis Martinez,Wife,Spearphishing Attachment,Sit,Low,piece,5.127.32.210,jesushanson,North America,Successful,2,3,1,2,19,8,True
2024-08-17 17:29:19,Calvin Stout,Successful,Command and Control Over Web Protocol,Keep,High,upon,174.133.212.200,tracy66,South America,Successful,3,4,1,14,6,10,False
2024-08-25 04:49:26,Ellen Wilson,First,Sudo Caching,Federal,Medium,life,144.243.132.233,bradleysalinas,North America,Successful,1,3,4,21,30,6,True
2024-05-25 20:41:54,Jacob Reed,Large,Brute Force,Room,Medium,by,193.248.243.29,andrewbennett,North America,Failed,2,3,3,9,2,7,False
2024-02-26 20:02:29,Carlos May,Enter,Remote File Copy,Eight,High,computer,42.242.29.36,kimberly86,South America,Failed,1,3,3,2,6,1,False
2024-05-08 19:31:31,Zachary Dunlap,Step,Remote File Copy,Adult,Medium,particularly,111.44.48.23,joseph47,Asia,Failed,3,4,4,20,8,9,False
2024-10-12 01:59:19,Ann Ramos DDS,Chance,Spearphishing Link,Drug,High,consumer,189.233.173.91,ssalazar,North America,Successful,2,3,2,0,15,11,True
2024-09-30 11:26:08,Tammy Wang,Serious,Spearphishing Link,Research,High,television,220.97.238.85,walkersandra,South America,Failed,2,1,4,8,8,5,False
2024-04-05 20:10:21,Regina Smith,Top,Spearphishing Link,Common,Low,nothing,108.74.148.84,cmurphy,North America,Successful,1,4,2,21,17,12,True
2024-06-11 09:12:53,Melissa Lewis,Respond,Brute Force,Which,High,authority,151.68.33.166,davidhall,Europe,Failed,2,4,4,23,9,7,True
2024-07-27 22:28:38,Jessica Keller,His,Remote File Copy,Street,Medium,soldier,169.27.33.150,lauranoble,Asia,Failed,2,3,2,17,30,6,True
2024-09-23 11:13:53,Rachel Keith,Soon,Command and Control Over Web Protocol,None,Medium,still,73.148.252.109,elizabeth70,Europe,Failed,1,1,2,23,13,9,False
2024-03-23 00:32:04,Christine Marks,Follow,Scheduled Task,Go,High,during,92.165.247.55,eddie77,Europe,Successful,1,2,3,14,23,6,False
2024-01-19 19:20:33,Larry Harris,Story,Sudo Caching,Leg,High,ball,108.99.208.54,qconley,Asia,Failed,3,1,3,23,30,8,True
2024-02-27 10:50:54,Ms. Elizabeth Bailey,Same,Brute Force,Measure,Medium,Congress,139.148.158.145,juliecasey,South America,Successful,2,2,4,14,26,10,False
2024-06-27 02:39:25,Katelyn Johnson,Hotel,Data Staged,Offer,Medium,throughout,131.154.142.57,uhoward,North America,Successful,1,2,2,18,15,12,False
2024-06-04 21:20:08,Emily Bowers,Effort,Spearphishing Link,Popular,High,expert,75.121.29.156,lauren14,Asia,Failed,1,3,3,19,3,2,False
2024-05-16 23:57:35,Lindsay Deleon,Doctor,Spearphishing Link,Expert,High,now,207.64.203.158,brendan35,South America,Successful,1,1,1,12,18,5,True
2024-04-19 04:42:38,Zachary Diaz,Control,Scheduled Task,Modern,High,poor,159.231.111.205,travisjennifer,Asia,Successful,2,2,2,4,19,9,True
2024-04-21 07:37:53,Tina Bowman,City,Sudo Caching,Detail,Medium,realize,128.213.28.144,tfernandez,South America,Failed,2,1,2,20,3,12,False
2024-01-07 04:18:50,Tara Roberts,Run,Command and Control Over Web Protocol,Opportunity,Medium,player,207.2.17.5,kimamanda,Europe,Successful,3,3,3,15,23,3,True
2024-07-16 15:46:08,Brian Gallegos,Unit,Brute Force,Successful,Medium,join,149.122.144.68,hilljulie,North America,Successful,3,1,1,14,7,6,True
2024-06-11 14:25:42,Penny Dunn MD,Article,Spearphishing Link,Low,Low,girl,124.65.75.125,laurengarcia,North America,Successful,1,1,3,9,30,3,False
2024-07-02 15:19:56,Patricia Small,Only,Application Layer Protocol,Reflect,Medium,since,213.60.31.243,sarahstrickland,South America,Successful,2,1,3,8,14,6,True
2024-09-08 10:12:14,Stephanie Jackson,Bad,Command and Control Over Web Protocol,Whose,High,unit,211.173.247.83,lstevens,Europe,Successful,1,3,2,6,11,2,False
2024-02-25 19:01:03,Jamie Brooks,School,Brute Force,Stock,Medium,fish,45.244.182.132,barnesjorge,Asia,Failed,2,3,2,23,14,4,True
2024-09-20 00:13:41,Jennifer Wilson,There,Data Staged,Set,Low,television,93.181.161.184,ngilmore,Asia,Successful,2,4,1,19,20,6,False
2024-07-03 10:11:04,Amanda Lewis,Particular,Application Layer Protocol,Necessary,Medium,sometimes,7.22.26.188,robertskenneth,Europe,Failed,3,4,1,23,28,3,True
2024-01-27 23:56:18,James Howard,Society,Brute Force,Attorney,Low,probably,74.248.225.252,ltucker,Asia,Successful,1,1,1,14,16,3,True
2024-05-06 09:51:13,Zachary Murray,Administration,Sudo Caching,Ability,Low,nothing,192.170.46.195,smithjohn,South America,Successful,3,2,3,14,31,9,True
2024-01-10 06:27:46,David White,Them,Scheduled Task,Protect,Medium,him,24.182.111.37,ymiller,Europe,Failed,2,2,1,5,20,9,True
2024-04-28 06:45:54,Sarah Reynolds,Yes,Application Layer Protocol,Police,Low,both,113.72.82.187,robertsmith,Europe,Successful,1,1,3,16,27,12,False
2024-06-04 06:37:28,Olivia Hamilton,I,Application Layer Protocol,Treatment,Low,training,25.98.174.106,ericaeaton,Asia,Successful,2,3,2,1,7,6,True
2024-10-31 15:09:22,Robin Kelly,Perform,Sudo Caching,Anything,High,only,76.146.153.41,kennethherrera,North America,Successful,1,1,3,23,3,4,False
2024-05-19 13:33:14,Christian Bryan,Agree,Brute Force,Sure,Medium,foreign,29.43.86.7,katherineramirez,Asia,Successful,1,1,3,17,14,12,True
2024-06-16 20:45:12,Jonathan Lucas,Be,Data Staged,Member,Low,thus,178.167.16.150,ccoleman,Europe,Failed,3,4,2,21,20,5,True
2024-08-14 10:43:04,Brent Bradley,Project,Spearphishing Link,Officer,High,letter,22.176.215.35,albertgreen,Europe,Successful,2,1,3,19,12,9,False
2024-02-09 08:26:01,Douglas Austin,Least,Brute Force,Avoid,High,statement,100.23.188.22,rodney09,Europe,Failed,3,2,2,7,14,11,False
2024-07-06 20:09:39,Timothy Moran,Rate,Command and Control Over Web Protocol,News,Low,improve,167.97.31.236,ferrellkatherine,Asia,Successful,2,1,4,20,12,7,False
2024-11-06 17:33:05,Timothy Davis,Feel,Command and Control Over Web Protocol,Ready,Low,as,199.215.18.107,mrogers,South America,Failed,2,3,2,0,31,2,True
2024-09-12 03:29:41,Angela Espinoza,Foot,Spearphishing Link,As,Low,senior,141.42.99.65,rogerserika,Asia,Successful,2,1,2,12,29,5,True
2024-10-18 16:05:34,Dr. Ashlee Lopez,Ball,Spearphishing Link,Economy,High,middle,197.41.35.95,shaneholt,Asia,Successful,1,4,4,21,5,3,False
2024-01-26 02:27:29,Michael Mccormick,National,Data Staged,She,Medium,reduce,39.109.134.217,xryan,South America,Failed,2,2,3,3,15,6,True
2024-07-21 06:21:11,Denise Rangel,Hear,Scheduled Task,Grow,Low,and,57.101.43.195,patrickbrown,Asia,Successful,2,4,2,2,14,8,False
2024-09-09 05:27:36,Jordan Sims,Move,Scheduled Task,Them,Low,it,111.48.237.13,christinabarnes,South America,Failed,2,2,2,6,8,6,False
2024-04-08 08:38:57,Brittany Carter,Suggest,Spearphishing Attachment,Show,Medium,fill,17.118.1.72,garyjackson,South America,Successful,3,3,3,17,11,4,True
2024-09-11 09:59:32,Tracy Swanson,Those,Command and Control Over Web Protocol,Receive,Medium,consider,86.25.44.143,johnsonadrian,Asia,Successful,3,4,2,23,9,5,False
2024-02-14 12:04:50,Stacey Gibbs,Almost,Command and Control Over Web Protocol,Group,Low,build,104.82.103.200,gomezmatthew,Europe,Successful,3,2,3,7,24,11,True
2024-07-29 00:17:30,Jesse Ford,Official,Data Staged,Nice,Medium,part,89.164.110.57,jacob41,South America,Failed,2,4,4,23,2,6,False
2024-03-02 21:55:04,Seth Jones,Off,Command and Control Over Web Protocol,Son,Medium,truth,189.119.130.147,wilsonjoseph,Europe,Successful,3,3,3,14,11,11,True
2024-01-30 07:55:15,Mr. Charles Downs,Friend,Brute Force,Position,Low,dark,9.59.142.116,dennis45,Europe,Failed,3,3,4,20,21,12,True
